date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
2017-09-23,0.62538,0.61042,5.18,-6.55878,0.6,0.101794,0.240725,0.05380017,0.164462,0.403032,126.283,224030.32,2017
2017-09-24,0.62936,0.60458,5.16,-6.56782,0.6,0.107688,0.2442016,0.05380017,0.162872,0.405472,123.56972,223662.28,2017
2017-09-25,0.6817,0.6379,6.3,-6.15152,0.66,0.111356,0.2006232,0.001663046,0.219316,0.440644,120.53896,224069.5,2017
2017-09-26,0.68096,0.64594,6.28,-6.05932,0.64,0.114454,0.20050916,0.001663914,0.223622,0.445982,121.1384,219087,2017
2017-09-27,0.67448,0.64916,6.14,-6.0634,0.58,0.119566,0.20226162,0.00047446,0.216042,0.448942,121.06046,220975.82,2017
2017-09-28,0.6856,0.65186,5.76,-6.07878,0.6,0.124088,0.19892902,0.000475071,0.213662,0.451408,119.4015,219811.56,2017
2017-09-29,0.6894,0.6473,5.92,-6.1337,0.54,0.121048,0.2107923,0.029590729,0.18941,0.426928,119.51918,216881.42,2017
2017-09-30,0.68402,0.64648,5.94,-5.98506,0.54,0.121506,0.2069227,0.029537154,0.189202,0.422282,122.08704,218016.38,2017
2018-03-11,0.67886,0.64802,5.4,-6.57468,0.54,0.124804,0.17838102,0.012576721,0.188404,0.43554,119.01008,211809.16,2018
2018-03-12,0.67412,0.65204,4.9,-6.31292,0.62,0.1336,0.17245202,0.055366328,0.205148,0.432786,125.4402,217262.26,2018
2018-03-13,0.67716,0.65004,4.68,-6.34332,0.62,0.133952,0.15672866,0.055368448,0.195648,0.433526,125.58348,216904.24,2018
2018-03-14,0.66748,0.64956,4.58,-6.22448,0.64,0.121972,0.14157186,0.056433578,0.183478,0.43177,125.74612,218074.94,2018
2018-03-15,0.6762,0.6442,4.72,-6.21646,0.66,0.116308,0.14724646,0.056433933,0.175598,0.435164,125.16828,217845.34,2018
2018-03-16,0.65902,0.64122,5.24,-6.40442,0.66,0.12714,0.17126446,0.039008026,0.177992,0.42455,124.02258,216415.54,2018
2018-03-17,0.65502,0.63634,5.18,-6.43668,0.7,0.148102,0.17802098,0.019897024,0.198968,0.43663,120.43204,216557.84,2018
2018-03-18,0.64744,0.63816,5.4,-6.54314,0.7,0.151114,0.20200758,0.020327137,0.189586,0.47249,121.3392,216974.72,2018
2018-03-19,0.66486,0.6616,5.04,-6.41944,0.62,0.160944,0.21530988,0.041640071,0.160644,0.476622,120.3723,210099.4,2018
2018-03-20,0.66912,0.65312,5.16,-6.42858,0.64,0.165516,0.22373588,0.041639619,0.160666,0.472682,120.00146,208108.7,2018
2018-03-21,0.66412,0.63948,5.4,-6.41114,0.6,0.150958,0.22291376,0.045206879,0.15405,0.460622,122.76364,207612.02,2018
2018-03-22,0.6624,0.64214,5.4,-6.36332,0.62,0.15076,0.21977976,0.043410879,0.15459,0.468822,123.243,205436.74,2018
2018-03-23,0.64568,0.65508,5.66,-6.04582,0.6,0.142364,0.23670188,0.021615879,0.164546,0.481686,120.51114,199931.9,2018
2018-03-24,0.65726,0.65134,5.48,-5.9697,0.58,0.14225,0.23862576,0.003843139,0.185772,0.485786,119.57122,198071.44,2018
2018-03-25,0.6556,0.64544,5.34,-6.01992,0.62,0.154822,0.24491376,0.003840419,0.190492,0.474486,116.95492,199418.4,2018
2018-03-26,0.63438,0.655,5.42,-5.82732,0.6,0.146282,0.17622756,0.000248765,0.178828,0.469634,122.39292,215010.98,2018
2018-03-27,0.62808,0.65742,5.34,-5.84882,0.62,0.142508,0.17408956,0.000250826,0.179694,0.461314,123.45584,214092.94,2018
2018-03-28,0.6286,0.6473,5.4,-5.93912,0.58,0.143408,0.18111876,0.001282849,0.18948,0.454114,124.1531,214711.18,2018
2018-03-29,0.6333,0.63344,5.32,-6.2113,0.56,0.151006,0.18462476,0.001282964,0.18187,0.45706,126.2737,211090.02,2018
2018-03-30,0.63668,0.65974,5.74,-5.87292,0.58,0.14497,0.19458276,0.000245042,0.187508,0.4675,124.08362,211057.72,2018
2018-03-31,0.6352,0.65938,5.66,-5.65238,0.6,0.152452,0.18932676,0.000219925,0.188852,0.45542,123.19836,215254.08,2018
2018-04-01,0.6352,0.65938,5.66,-5.65238,0.6,0.152452,0.18932676,0.000219925,0.188852,0.45542,123.19836,215254.08,2018
2018-04-02,0.6583,0.61494,5.44,-6.0592,0.58,0.148074,0.21750856,0.003112258,0.183962,0.389664,128.49508,209729.16,2018
2018-04-03,0.6438,0.61352,5.48,-6.16002,0.58,0.129978,0.24211756,0.003224316,0.167522,0.383684,126.7088,215061.54,2018
2018-04-04,0.64298,0.61138,5.18,-6.1293,0.6,0.114014,0.23632556,0.003224316,0.170002,0.390684,129.32996,215670.28,2018
2018-04-05,0.63436,0.60428,5.06,-6.23624,0.6,0.117404,0.25555756,0.003194316,0.157904,0.382544,126.43414,218256.2,2018
2018-04-06,0.65816,0.6106,4.74,-6.25514,0.64,0.131358,0.22618056,0.00310259,0.174986,0.412604,130.3345,213712.96,2018
2018-04-07,0.66552,0.6043,4.74,-6.415,0.64,0.1353,0.23496936,0.003102567,0.18005,0.397764,125.93438,215468.18,2018
2018-04-08,0.65364,0.61018,4.92,-6.39684,0.64,0.127608,0.19708492,0.003080055,0.200216,0.396084,129.02748,214782.88,2018
2018-04-09,0.69206,0.61834,4.64,-6.6878,0.72,0.134082,0.23584064,0.031319039,0.172716,0.503,121.1417,210643.92,2018
2018-04-10,0.7024,0.62552,4.86,-6.6861,0.74,0.132362,0.22718724,0.031340089,0.174264,0.50918,120.25986,211739.9,2018
2018-04-11,0.7016,0.62502,4.92,-6.79012,0.72,0.129842,0.22429684,0.031341425,0.174644,0.50098,120.34898,213354.64,2018
2018-04-12,0.69154,0.615,5.26,-6.8435,0.76,0.128906,0.22521624,0.031759056,0.181082,0.48836,121.96836,216795.3,2018
2018-04-13,0.69104,0.62532,5.12,-6.73144,0.72,0.127588,0.19331484,0.008675289,0.186924,0.482306,122.44884,215131.88,2018
2018-04-14,0.6959,0.63898,5.36,-6.76556,0.7,0.135768,0.17281844,0.008676625,0.183228,0.497186,123.75108,217176.32,2018
2018-04-15,0.687,0.64544,5.2,-6.71656,0.72,0.133474,0.18308124,0.020150183,0.184136,0.497446,121.53702,213588.8,2018
2018-04-16,0.69174,0.63904,6.02,-6.16264,0.5,0.139728,0.203148322,0.01817028,0.168374,0.466702,122.5525,214665.62,2018
2018-04-17,0.68906,0.64474,5.98,-6.15034,0.52,0.13815,0.194635922,0.018324458,0.168204,0.457942,122.63378,213782.02,2018
2018-04-18,0.68666,0.64194,5.48,-6.10274,0.5,0.13501,0.187353922,0.017907531,0.16698,0.446862,122.29942,214717.3,2018
2018-04-19,0.6845,0.6604,5.46,-5.82824,0.5,0.126778,0.164955322,0.010043963,0.161496,0.439382,122.82586,212437.76,2018
2018-04-20,0.67452,0.65992,5.88,-5.81504,0.56,0.123386,0.176867922,0.034490306,0.17028,0.452062,123.8238,215610.7,2018
2018-04-21,0.66308,0.67168,5.62,-5.6432,0.56,0.123238,0.159709322,0.034348118,0.175858,0.454442,125.95032,216505.3,2018
2018-04-22,0.66886,0.68338,5.72,-5.6072,0.56,0.122486,0.144737122,0.034348118,0.171366,0.464942,124.86608,214950.06,2018
2018-04-23,0.6729,0.64138,5.54,-6.34272,0.58,0.1867,0.2202442,0.021339657,0.15115,0.446106,111.3216,219165.28,2018
2018-04-24,0.6715,0.64452,5.52,-6.32398,0.58,0.195026,0.2266622,0.021339537,0.169132,0.454666,111.29906,219834.86,2018
2018-04-25,0.66184,0.63598,5.26,-6.44332,0.62,0.182766,0.2116102,0.036425532,0.174876,0.440446,111.85988,223748.28,2018
2018-04-26,0.66764,0.63982,5.42,-6.4879,0.64,0.180816,0.206287,0.03575088,0.197886,0.458706,113.67706,224276.96,2018
2018-04-27,0.66866,0.64222,5.56,-6.2856,0.6,0.189552,0.2186232,0.020116844,0.17672,0.446406,109.4737,219215.82,2018
2018-04-28,0.68088,0.63806,5.58,-6.2686,0.58,0.194456,0.2229452,0.003533282,0.175492,0.453246,109.7622,218504.92,2018
2018-04-29,0.68656,0.62724,5.48,-6.30886,0.58,0.184188,0.2216512,0.003597024,0.174862,0.446706,110.1397,215917.5,2018
2018-04-30,0.69068,0.6225,4.08,-5.89992,0.62,0.114742,0.23249574,0.003177249,0.165912,0.45366,118.52622,214424.7,2018
2018-05-01,0.68666,0.62736,4.1,-5.8284,0.64,0.105886,0.22355374,0.003177348,0.163672,0.46722,117.86704,215327.78,2018
2018-05-02,0.6864,0.63124,3.98,-5.7647,0.62,0.092622,0.2245398,0.002929384,0.172084,0.45428,118.79472,213156.2,2018
2018-05-03,0.6782,0.63006,4.2,-5.84816,0.64,0.095924,0.2431438,0.002865106,0.16524,0.44232,121.86198,214600.5,2018
2018-05-04,0.68966,0.6448,4.34,-5.63108,0.64,0.103666,0.2209814,0.003605334,0.164154,0.47354,116.9238,210739.34,2018
2018-05-05,0.68872,0.65006,4.26,-5.652,0.64,0.10149,0.21324,0.002187298,0.158682,0.45411,117.5547,213503.26,2018
2018-05-06,0.70514,0.64842,4.34,-5.69752,0.64,0.10793,0.202024,0.020246538,0.14626,0.48129,117.49298,210283.22,2018
2018-05-07,0.68368,0.6375,5.78,-5.80384,0.48,0.110706,0.24935112,0.002271663,0.168898,0.4581,112.7543,207671.16,2018
2018-05-08,0.67362,0.62266,5.9,-5.97144,0.44,0.109482,0.25825112,0.019779335,0.160758,0.44614,113.4544,210790.14,2018
2018-05-09,0.68096,0.62548,5.88,-5.88056,0.46,0.109942,0.25266712,0.002599335,0.163558,0.45976,114.20412,209663.48,2018
2018-05-10,0.69476,0.6324,5.72,-5.81392,0.46,0.117174,0.23666312,0.002609355,0.178004,0.46626,115.2936,208476.54,2018
2018-05-11,0.69294,0.61334,5.68,-6.06648,0.52,0.120942,0.253759,0.001683841,0.164674,0.44488,113.35274,208922.52,2018
2018-05-12,0.68882,0.59602,5.7,-6.21784,0.54,0.110582,0.26335,0.016871631,0.157806,0.45974,111.90952,209927.5,2018
2018-05-13,0.67444,0.61194,5.64,-6.09228,0.58,0.116988,0.25238,0.016857621,0.168044,0.45546,112.91458,207878.6,2018
2018-05-14,0.66822,0.66348,6.26,-5.68776,0.66,0.110834,0.23631061,0.010041937,0.185804,0.4556,116.86894,213935.38,2018
2018-05-15,0.6777,0.6795,6.4,-5.66242,0.7,0.11512,0.197490828,0.026082104,0.193228,0.46254,118.08444,216347.98,2018
2018-05-16,0.68058,0.67842,6.1,-5.70116,0.64,0.11414,0.200666628,0.026087892,0.18251,0.47538,118.85514,216613.1,2018
2018-05-17,0.67826,0.67254,6.12,-5.88314,0.64,0.113468,0.20403841,0.010312752,0.185522,0.482816,118.1802,209536.62,2018
2018-05-18,0.65882,0.64744,6.38,-6.01138,0.6,0.115512,0.202800818,0.021795319,0.174824,0.449848,116.61562,226174.54,2018
2018-05-19,0.65964,0.65326,6.4,-6.01164,0.62,0.112112,0.198852818,0.021768799,0.173542,0.445708,116.06978,224612.9,2018
2018-05-20,0.6657,0.6522,6.12,-5.94178,0.62,0.117828,0.208846218,0.021749762,0.176862,0.45214,117.03924,215120.76,2018
2018-05-21,0.6746,0.65716,4.82,-5.77432,0.52,0.127274,0.189300778,0.05092971,0.192192,0.49538,118.99496,213514.06,2018
2018-05-22,0.68238,0.65924,5,-5.91918,0.5,0.131564,0.192183178,0.061135908,0.17529,0.48816,121.64672,216798.66,2018
2018-05-23,0.67038,0.64442,4.9,-5.96882,0.5,0.111872,0.231021778,0.061825804,0.183444,0.48718,123.28902,218516.2,2018
2018-05-24,0.66406,0.635,4.96,-5.97732,0.48,0.111706,0.223231178,0.042157804,0.182954,0.46762,124.4398,217214.96,2018
2018-05-25,0.6643,0.62724,4.52,-6.12472,0.52,0.119462,0.247803778,0.02563426,0.17998,0.47246,123.58308,212636.22,2018
2018-05-26,0.65406,0.632,4.62,-6.16238,0.52,0.119332,0.254705778,0.0256275,0.171524,0.46684,124.12984,213180.8,2018
2018-05-27,0.65178,0.63338,4.74,-6.1005,0.54,0.118042,0.250345778,0.025627204,0.171646,0.46788,123.6885,212619.56,2018
2018-05-28,0.65124,0.65534,4.8,-5.77652,0.5,0.163538,0.20653376,0.007828418,0.184224,0.425258,122.21116,210353.56,2018
2018-05-29,0.65792,0.65738,4.86,-5.92228,0.5,0.16265,0.20448376,0.007817279,0.176008,0.437578,120.59284,212078.76,2018
2018-05-30,0.64484,0.6579,4.62,-5.87884,0.52,0.159914,0.20159576,0.007861653,0.175354,0.414458,123.62906,210879.82,2018
2018-05-31,0.65896,0.6614,4.78,-5.96622,0.54,0.162848,0.20312376,0.007858633,0.176256,0.433198,122.31884,211596.7,2018
2018-06-01,0.6562,0.64168,4.94,-6.21112,0.54,0.164756,0.217499278,0.00797484,0.17399,0.420278,118.51188,213246.46,2018
2018-06-02,0.65166,0.6549,4.58,-6.04022,0.52,0.156372,0.194635278,0.007973354,0.17481,0.421398,120.5054,213401.78,2018
2018-06-03,0.64962,0.64058,4.64,-6.2584,0.52,0.158178,0.198857278,0.007972814,0.173848,0.416118,121.02738,210689.88,2018
2018-06-04,0.67638,0.66692,4.94,-6.01898,0.5,0.191224,0.221547424,0.013402293,0.179426,0.464224,122.75148,216037.92,2018
2018-06-05,0.67104,0.686,5.14,-5.87428,0.52,0.191262,0.216704002,0.013560526,0.169574,0.488712,121.6579,219101.78,2018
2018-06-06,0.658046,0.6708,5.14,-6.26022,0.52,0.187234,0.226715202,0.026863046,0.175144,0.476526,121.48602,225439.66,2018
2018-06-07,0.650166,0.684,4.94,-6.14584,0.52,0.172286,0.221233002,0.040221518,0.18148,0.486386,120.8304,226601.36,2018
2018-06-08,0.650026,0.64484,4.96,-6.43376,0.52,0.192258,0.257737802,0.026536776,0.18186,0.470506,120.93706,224900.84,2018
2018-06-09,0.655566,0.6341,5.06,-6.43374,0.5,0.184448,0.282026202,0.024137173,0.18118,0.472254,121.46766,222005.18,2018
2018-06-10,0.653226,0.63568,5,-6.4353,0.5,0.190032,0.265624202,0.024143259,0.176892,0.467354,122.4453,222531.14,2018
2018-06-11,0.644046,0.62386,4.8,-6.4149,0.46,0.134754,0.268840336,0.031284499,0.181656,0.438934,119.57668,219984.46,2018
2018-06-12,0.65572,0.63604,5.06,-6.18938,0.48,0.14626,0.252618916,0.014719699,0.17558,0.434528,120.99078,215240.18,2018
2018-06-13,0.6621,0.62694,4.78,-6.3052,0.48,0.146338,0.271178308,0.018558175,0.170366,0.439288,121.479,214849.96,2018
2018-06-14,0.67302,0.64132,4.92,-6.0547,0.5,0.13517,0.254970308,0.018574001,0.174372,0.446188,122.84572,215291.28,2018
2018-06-15,0.67354,0.63028,4.96,-6.18794,0.48,0.146608,0.266970908,0.033761015,0.15367,0.453128,121.3995,210610.84,2018
2018-06-16,0.67468,0.6301,5.1,-6.20782,0.48,0.14337,0.268426908,0.033761015,0.14797,0.453268,119.63802,212011.68,2018
2018-06-17,0.67458,0.63432,4.98,-6.1442,0.5,0.14163,0.265026908,0.033760341,0.15009,0.452948,118.44236,211882.82,2018
2018-06-18,0.66154,0.6645,5.3,-5.9028,0.6,0.167528,0.20866698,0.018990088,0.179358,0.454684,119.2201,218598.22,2018
2018-06-19,0.66188,0.66684,5.08,-5.9902,0.6,0.168436,0.2055488,0.019652339,0.190932,0.466676,119.05574,215717.8,2018
2018-06-20,0.64766,0.66736,4.92,-6.13734,0.62,0.169222,0.2100858,0.019638594,0.204782,0.478116,119.26152,215363.58,2018
2018-06-21,0.65932,0.66218,5.06,-6.1881,0.58,0.161758,0.2226872,0.018806044,0.189996,0.489196,118.25772,213195.54,2018
2018-06-22,0.64952,0.64782,5.1,-6.13488,0.52,0.162182,0.2684462,0.018536496,0.1931,0.453756,117.05576,218704.42,2018
2018-06-23,0.65682,0.63712,4.88,-6.25904,0.54,0.159252,0.2964084,0.017572356,0.19152,0.46734,117.17832,212985.58,2018
2018-06-24,0.65734,0.64202,5,-6.37388,0.56,0.159272,0.2774124,0.018286356,0.1831,0.47028,116.35856,213863.84,2018
2018-06-25,0.6957,0.6067,4.72,-6.3765,0.56,0.13807,0.2807238,0.002167872,0.181712,0.4605,121.45696,216326.22,2018
2018-06-26,0.68572,0.61652,4.6,-6.24454,0.6,0.11764,0.2576078,0.002020191,0.181192,0.4577,120.37468,217244.86,2018
2018-06-27,0.67994,0.61952,4.52,-6.18912,0.62,0.103406,0.260059,0.002012929,0.177692,0.4613,119.96308,216980.36,2018
2018-06-28,0.67986,0.63378,4.34,-5.99646,0.66,0.103694,0.2493784,0.00580447,0.179836,0.47898,119.74122,211525.1,2018
2018-06-29,0.6841,0.62894,4.48,-6.21982,0.6,0.11765,0.260003,0.005806182,0.17276,0.4908,122.0143,211737.66,2018
2018-06-30,0.68512,0.62764,4.44,-6.19348,0.64,0.115944,0.267741,0.005808262,0.1728,0.48746,121.85128,211777.42,2018
2018-07-01,0.68752,0.6304,4.48,-6.20396,0.62,0.118726,0.273021,0.005808518,0.16941,0.48846,121.50188,215678.5,2018
2018-07-02,0.6867,0.57404,4.8,-7.46254,0.52,0.159286,0.2591788,0.006837741,0.16661,0.39852,117.91108,208190.88,2018
2018-07-03,0.6778,0.57488,4.92,-7.404,0.5,0.154662,0.2480748,0.006837741,0.171972,0.3958,120.92252,208768.68,2018
2018-07-04,0.67594,0.57334,4.84,-7.33258,0.52,0.146706,0.24901154,0.007604029,0.167208,0.40062,122.20424,208820.46,2018
2018-07-05,0.66612,0.57836,4.98,-7.40968,0.5,0.147846,0.25310554,0.007603459,0.17749,0.39794,123.84422,211884.38,2018
2018-07-06,0.6768,0.56348,4.9,-7.5879,0.52,0.155338,0.24056754,0.007593765,0.165104,0.3905,121.72706,210915.04,2018
2018-07-07,0.68102,0.57844,5.12,-7.15878,0.54,0.141968,0.22416154,0.007594171,0.160456,0.39486,122.93424,213165.82,2018
2018-07-08,0.69068,0.58096,5.08,-7.18224,0.56,0.142428,0.22986154,0.007594227,0.157676,0.41034,124.62812,211396.3,2018
2018-07-09,0.71798,0.637,5.1,-6.42828,0.58,0.117058,0.22600354,0.022460083,0.149268,0.474514,123.93596,211631.86,2018
2018-07-10,0.71658,0.63864,4.9,-6.38312,0.62,0.11185,0.21666354,0.022461002,0.163308,0.494614,124.23202,213665.8,2018
2018-07-11,0.72946,0.65062,4.88,-6.11772,0.62,0.11848,0.21057554,0.022435728,0.163446,0.5143,124.15336,211080,2018
2018-07-12,0.73144,0.64592,4.78,-6.17354,0.64,0.10898,0.21380754,0.022437536,0.159372,0.503,122.75266,210444,2018
2018-07-13,0.7212,0.65898,4.98,-6.15468,0.64,0.104718,0.21919154,0.022428442,0.15762,0.50334,124.60064,210676.9,2018
2018-07-14,0.7238,0.655,5.08,-6.1,0.62,0.105844,0.23846554,0.004310183,0.15638,0.50264,125.28932,210801.6,2018
2018-07-15,0.71998,0.64758,5.26,-5.99374,0.62,0.10893,0.23718594,0.003985383,0.147658,0.48788,124.6897,216425.1,2018
2018-07-16,0.67426,0.61478,4.52,-6.47392,0.66,0.106012,0.2198148,0.031254907,0.167816,0.391636,127.5003,226682.34,2018
2018-07-17,0.66558,0.63274,4.66,-6.29974,0.68,0.102346,0.2174848,0.028734937,0.166548,0.402136,126.37944,230999.36,2018
2018-07-18,0.66768,0.64984,4.78,-6.13472,0.68,0.10309,0.2016634,0.026554957,0.168128,0.406216,124.9972,227656.08,2018
2018-07-19,0.6689,0.65114,4.88,-6.05786,0.64,0.103096,0.2031434,0.026592837,0.166522,0.408616,124.56376,225138.78,2018
2018-07-20,0.67866,0.67302,4.32,-5.86228,0.68,0.106314,0.2161518,0.021374975,0.17265,0.43898,125.80668,219900.36,2018
2018-07-21,0.67198,0.67116,4.4,-5.90078,0.7,0.099118,0.2213216,0.005117049,0.171404,0.45242,124.63284,218663.2,2018
2018-07-22,0.67174,0.67366,4.44,-5.81928,0.72,0.096506,0.2410294,0.000877835,0.173234,0.46896,123.9082,218221.9,2018
2018-07-23,0.65308,0.6864,4.42,-6.00196,0.76,0.114386,0.193824407,0.009903036,0.18042,0.403788,121.61256,206908.48,2018
2018-07-24,0.65078,0.68534,4.46,-5.99524,0.8,0.115788,0.191826407,0.009866544,0.185528,0.403548,123.0722,204589.44,2018
2018-07-25,0.65328,0.6738,4.56,-6.15458,0.76,0.114758,0.209370407,0.009698364,0.171664,0.407968,121.66728,206917.8,2018
2018-07-26,0.6486,0.65466,4.54,-6.434,0.78,0.108628,0.2275675,0.00986,0.166746,0.422828,120.2473,205719.8,2018
2018-07-27,0.65954,0.64164,4.66,-6.45856,0.78,0.106284,0.2403441,0.007972015,0.142522,0.39549,119.47796,207431.54,2018
2018-07-28,0.66912,0.6353,4.48,-6.4401,0.76,0.105274,0.2513561,0.00680992,0.142062,0.41173,119.20066,204758.1,2018
2018-07-29,0.67186,0.6378,4.64,-6.43468,0.76,0.10051,0.2474961,0.00680992,0.141858,0.41487,118.98006,203820.9,2018
2018-07-30,0.64566,0.61914,4.96,-6.7957,0.68,0.131642,0.23253982,0.024916568,0.154798,0.459116,127.41798,210422.6,2018
2018-07-31,0.65156,0.6127,5.12,-6.73042,0.68,0.131488,0.23699146,0.024916228,0.156082,0.461824,127.1415,208872.1,2018
2018-08-01,0.6519,0.63028,5.38,-6.49328,0.7,0.133702,0.21211146,0.026510428,0.155958,0.460044,129.82646,208251.86,2018
2018-08-02,0.66124,0.635,5.5,-6.48942,0.68,0.128092,0.22148546,0.026508243,0.165922,0.484922,129.75242,205352.86,2018
2018-08-03,0.65556,0.63038,4.84,-6.52852,0.62,0.130216,0.21838946,0.024400732,0.160752,0.474562,129.30906,206229.46,2018
2018-08-04,0.67032,0.6295,4.94,-6.4335,0.66,0.132588,0.2235932,0.006270202,0.16353,0.459924,127.23654,203902.58,2018
2018-08-05,0.6697,0.62576,4.94,-6.4433,0.68,0.132928,0.2270532,0.006307602,0.163998,0.449624,128.07604,206586.04,2018
2018-08-06,0.64454,0.65438,4.84,-6.13346,0.62,0.130806,0.23728964,0.003039327,0.208382,0.398198,123.31294,218221.12,2018
2018-08-07,0.64064,0.65842,4.98,-5.99326,0.64,0.131234,0.22533764,0.000540407,0.202426,0.395398,124.25442,217577.62,2018
2018-08-08,0.65478,0.66066,4.92,-6.04096,0.62,0.13085,0.23235496,0.013578207,0.20847,0.403268,122.03978,219180.9,2018
2018-08-09,0.64918,0.64534,5.14,-6.24736,0.6,0.128312,0.24801496,0.014061207,0.19881,0.381726,119.87682,219416.34,2018
2018-08-10,0.65316,0.66142,5.26,-6.12602,0.62,0.13438,0.26770096,0.013563638,0.189576,0.420998,120.56994,220501.1,2018
2018-08-11,0.67656,0.65632,5.4,-6.25736,0.64,0.136706,0.26942896,0.015837045,0.180356,0.425378,119.93744,216334.34,2018
2018-08-12,0.6719,0.65012,5.36,-6.31566,0.64,0.139764,0.27348296,0.015835745,0.170358,0.429638,120.89538,217772.98,2018
2018-08-13,0.6441,0.67028,5.4,-5.94698,0.66,0.12396,0.2490039,0.011803565,0.17845,0.440176,119.3944,210102.88,2018
2018-08-14,0.65542,0.67566,4.92,-5.96416,0.6,0.123994,0.2406935,0.019930648,0.185844,0.454134,118.81418,212262.32,2018
2018-08-15,0.65174,0.67368,5.06,-6.03902,0.62,0.12299,0.22787766,0.027310648,0.185118,0.458474,119.84422,234799,2018
2018-08-16,0.6672,0.67524,5.44,-5.92792,0.58,0.127792,0.21846766,0.027194365,0.183376,0.463966,118.91828,233999.8,2018
2018-08-17,0.65106,0.62638,5.74,-6.88546,0.64,0.114778,0.2926065,0.004514879,0.184402,0.452286,119.44366,216794.06,2018
2018-08-18,0.6497,0.61556,5.46,-7.30912,0.72,0.111302,0.3093725,0.003902904,0.186098,0.489966,120.96772,212410.04,2018
2018-08-19,0.64622,0.61348,5.52,-7.41584,0.72,0.110596,0.3093725,0.003884464,0.185788,0.491986,121.46464,211864.44,2018
2018-08-20,0.64752,0.61344,5.5,-7.41822,0.74,0.110546,0.3164125,0.003853004,0.185892,0.497666,120.68366,213178.94,2018
2018-08-21,0.65058,0.6047,5.14,-7.4589,0.74,0.108958,0.3474653,0.003911018,0.177798,0.496946,120.21818,211228.26,2018
2018-08-22,0.64626,0.61414,5.26,-7.39388,0.74,0.10602,0.3342269,0.003993526,0.176698,0.488066,120.81952,211390.12,2018
2018-08-23,0.65228,0.645992,5.64,-6.49136,0.66,0.122458,0.2852229,0.015944045,0.159934,0.448314,123.83808,206567.38,2018
2018-08-24,0.6597,0.661052,5.9,-6.14654,0.66,0.12584,0.2519789,0.016225019,0.161664,0.438194,124.9841,204243.62,2018
2018-08-25,0.66598,0.652252,5.58,-6.19974,0.66,0.125328,0.2697169,0.016141223,0.158638,0.446026,122.7036,202714.62,2018
2018-08-26,0.67052,0.656632,5.7,-6.20084,0.66,0.129998,0.2858399,0.01601982,0.161072,0.461626,121.40426,200170.86,2018
2018-08-27,0.6815,0.6416,5.7,-5.99186,0.72,0.12607,0.21351276,0.027848204,0.161042,0.435328,120.18502,207836.96,2018
2018-08-28,0.69152,0.64378,5.62,-6.01178,0.72,0.129258,0.20372076,0.027848204,0.156482,0.434388,121.12086,207499.36,2018
2018-08-29,0.6925,0.64388,5.4,-5.94228,0.72,0.129714,0.20434276,0.027848095,0.156542,0.438348,121.72006,207931.62,2018
2018-08-30,0.69318,0.63706,5.7,-6.07054,0.74,0.126018,0.22330076,0.028097835,0.155662,0.430968,121.9012,208018.66,2018
2018-08-31,0.69214,0.63862,5.78,-6.15958,0.72,0.122064,0.22279876,0.029935835,0.154882,0.434568,121.5401,210094.34,2018
2018-09-01,0.69216,0.64698,5.72,-5.86968,0.72,0.12064,0.21980916,0.027823737,0.142952,0.447688,120.9194,207561.44,2018
2018-09-02,0.69704,0.64654,5.52,-5.97186,0.68,0.120758,0.21897776,0.029661656,0.142612,0.46192,120.2397,207083.9,2018
2018-09-03,0.67726,0.644152,5.88,-6.21206,0.7,0.116788,0.2449121,0.028158738,0.143146,0.45524,122.64026,202426.98,2018
2018-09-04,0.68022,0.646632,5.82,-6.1899,0.68,0.116684,0.2335291,0.028160432,0.143636,0.45906,123.31352,202614.24,2018
2018-09-05,0.68094,0.634372,5.74,-6.42,0.7,0.113146,0.2545018,0.028994278,0.13599,0.44,121.39756,205755.78,2018
2018-09-06,0.67022,0.635092,5.74,-6.44592,0.72,0.110604,0.2550218,0.029090648,0.141336,0.45192,123.905,208563.5,2018
2018-09-07,0.66874,0.622712,6,-6.596,0.68,0.11678,0.2626994,0.016026109,0.153396,0.43352,122.29802,203938.54,2018
2018-09-08,0.66352,0.616892,5.96,-6.65512,0.7,0.126628,0.298705,0.02309329,0.156582,0.413396,121.0427,210388.38,2018
2018-09-09,0.66046,0.595212,6.14,-7.07216,0.64,0.119744,0.341447,0.023261814,0.154864,0.379316,118.18454,214455.18,2018
2018-09-10,0.66456,0.585472,6.54,-7.19944,0.68,0.113132,0.3324826,0.008968516,0.153496,0.393816,119.1175,207760.7,2018
2018-09-11,0.6646,0.588112,6.76,-7.1681,0.68,0.120648,0.3282378,0.008814616,0.15377,0.401636,119.07964,215952.48,2018
2018-09-12,0.66338,0.597152,6.78,-6.97132,0.66,0.112904,0.3308748,0.00882474,0.153514,0.417436,117.58624,214486.66,2018
2018-09-13,0.6587,0.596512,6.64,-6.98498,0.66,0.111454,0.3401348,0.00212594,0.15445,0.415652,117.6236,215358.52,2018
2018-09-14,0.65372,0.599352,6.44,-7.01908,0.68,0.112504,0.3477598,0.01633984,0.149966,0.418292,118.2823,213754.56,2018
2018-09-15,0.65028,0.595272,6.24,-6.89868,0.66,0.113428,0.3123122,0.016415078,0.1477,0.386948,118.45184,205450.16,2018
